,id,code,label
92,92,"CompilationUnit Import java.util.List Import java.util.ArrayList Import java.util.Arrays ClassDeclaration Solution MethodDeclaration /**
     I think we all remember that feeling when the result of some long-awaited
     event is finally known. The feelings and thoughts you have at that moment are
     definitely worth noting down and comparing.
     Your task is to determine if a person correctly guessed the results of a number of matches.
     You are given two arrays of scores and guesses of equal length, where each index shows a match.
     Return an array of the same length denoting how far off each guess was. If they have guessed correctly,
     the value is 0, and if not, the value is the absolute difference between the guess and the score.

     example:

     compare(Arrays.asList(1,2,3,4,5,1),Arrays.asList(1,2,3,4,2,-2)) -> [0,0,0,0,3,3]
     compare(Arrays.asList(0,5,0,0,0,4),Arrays.asList(4,1,1,0,0,-2)) -> [4,4,1,0,0,6]
     */ Modifier public ReferenceType List TypeArgument ReferenceType Integer compare FormalParameter ReferenceType List TypeArgument ReferenceType Integer game FormalParameter ReferenceType List TypeArgument ReferenceType Integer guess LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator differences ClassCreator ReferenceType ArrayList ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MethodInvocation game size MemberReference ++ i BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator score MethodInvocation game MemberReference i get LocalVariableDeclaration BasicType int VariableDeclarator guessedScore MethodInvocation guess MemberReference i get LocalVariableDeclaration BasicType int VariableDeclarator difference MethodInvocation Math BinaryOperation - MemberReference score MemberReference guessedScore abs StatementExpression MethodInvocation differences MemberReference difference add End ReturnStatement MemberReference differences",1
303,139,,2
174,109,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration /**
    You are given a string s.
    Your task is to check if the string is happy or not.
    A string is happy if its length is at least 3 and every 3 consecutive letters are distinct
    For example:
    isHappy(a) => false
    isHappy(aa) => false
    isHappy(abcd) => true
    isHappy(aabb) => false
    isHappy(adb) => true
    isHappy(xyy) => false
     */ Modifier public BasicType boolean isHappy FormalParameter ReferenceType String s IfStatement BinaryOperation < MethodInvocation s length Literal 3 BlockStatement ReturnStatement Literal false End ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i BinaryOperation - MethodInvocation s length Literal 2 MemberReference ++ i BlockStatement LocalVariableDeclaration BasicType char VariableDeclarator c1 MethodInvocation s MemberReference i charAt LocalVariableDeclaration BasicType char VariableDeclarator c2 MethodInvocation s BinaryOperation + MemberReference i Literal 1 charAt LocalVariableDeclaration BasicType char VariableDeclarator c3 MethodInvocation s BinaryOperation + MemberReference i Literal 2 charAt IfStatement BinaryOperation || BinaryOperation || BinaryOperation == MemberReference c1 MemberReference c2 BinaryOperation == MemberReference c1 MemberReference c3 BinaryOperation == MemberReference c2 MemberReference c3 BlockStatement ReturnStatement Literal false End End ReturnStatement Literal true",1
287,35,,2
145,163,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration /**
     * In this task, you will be given a string that represents a number of apples and oranges
     * that are distributed in a basket of fruit this basket contains
     * apples, oranges, and mango fruits. Given the string that represents the total number of
     * the oranges and apples and an integer that represent the total number of the fruits
     * in the basket return the number of the mango fruits in the basket.
     * for example:
     * fruitDistribution(""5 apples and 6 oranges"", 19) ->19 - 5 - 6 = 8
     * fruitDistribution(""0 apples and 1 oranges"",3) -> 3 - 0 - 1 = 2
     * fruitDistribution(""2 apples and 3 oranges"", 100) -> 100 - 2 - 3 = 95
     * fruitDistribution(""100 apples and 1 oranges"",120) -> 120 - 100 - 1 = 19
     */ Modifier public BasicType int fruitDistribution FormalParameter ReferenceType String s FormalParameter BasicType int n LocalVariableDeclaration BasicType int VariableDeclarator apples MethodInvocation MemberReference s getNumberOfApples LocalVariableDeclaration BasicType int VariableDeclarator oranges MethodInvocation MemberReference s getNumberOfOranges LocalVariableDeclaration BasicType int VariableDeclarator mangoes BinaryOperation - BinaryOperation - MemberReference n MemberReference apples MemberReference oranges ReturnStatement MemberReference mangoes MethodDeclaration /**
     * Helper method to parse the input string and get the number of apples.
     */ Modifier private BasicType int getNumberOfApples FormalParameter ReferenceType String s LocalVariableDeclaration ReferenceType String VariableDeclarator tokens MethodInvocation s Literal ""apples|oranges"" split LocalVariableDeclaration ReferenceType String VariableDeclarator applesToken MemberReference ArraySelector Literal 0 MethodInvocation trim tokens LocalVariableDeclaration BasicType int VariableDeclarator apples MethodInvocation Integer MemberReference applesToken parseInt ReturnStatement MemberReference apples MethodDeclaration /**
     * Helper method to parse the input string and get the number of oranges.
     */ Modifier private BasicType int getNumberOfOranges FormalParameter ReferenceType String s LocalVariableDeclaration ReferenceType String VariableDeclarator tokens MethodInvocation s Literal ""apples|oranges"" split LocalVariableDeclaration ReferenceType String VariableDeclarator orangesToken MemberReference ArraySelector Literal 1 MethodInvocation trim tokens LocalVariableDeclaration BasicType int VariableDeclarator oranges MethodInvocation Integer MemberReference orangesToken parseInt ReturnStatement MemberReference oranges",1
169,0,"CompilationUnit Import java.util  ClassDeclaration Solution MethodDeclaration /**
    You are given a list of integers.
    You need to find the largest prime value and return the sum of its digits.

    Examples:
    For lst = [0,3,2,1,3,5,7,4,5,5,5,2,181,32,4,32,3,2,32,324,4,3] the output should be 10
    For lst = [1,0,1,8,2,4597,2,1,3,40,1,2,1,2,4,2,5,1] the output should be 25
    For lst = [1,3,1,32,5107,34,83278,109,163,23,2323,32,30,1,9,3] the output should be 13
    For lst = [0,724,32,71,99,32,6,0,5,91,83,0,5,6] the output should be 11
    For lst = [0,81,12,3,1,21] the output should be 3
    For lst = [0,8,1,2,1,7] the output should be 7
     */ Modifier public BasicType int skjkasdkd FormalParameter ReferenceType List TypeArgument ReferenceType Integer lst",2
294,63,,2
191,41,,2
271,146,,1
80,120,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType List TypeArgument ReferenceType Optional TypeArgument ReferenceType Integer largestSmallestIntegers FormalParameter ReferenceType List TypeArgument ReferenceType Integer lst LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator smallest MethodInvocation lst MethodInvocation LambdaExpression MemberReference p BinaryOperation < MemberReference p Literal 0 filter MethodInvocation toList stream LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator largest MethodInvocation lst MethodInvocation LambdaExpression MemberReference p BinaryOperation > MemberReference p Literal 0 filter MethodInvocation toList stream LocalVariableDeclaration ReferenceType Optional TypeArgument ReferenceType Integer VariableDeclarator s MethodInvocation Optional empty IfStatement BinaryOperation > MethodInvocation smallest size Literal 0 BlockStatement StatementExpression Assignment MemberReference s MethodInvocation Optional MethodInvocation Collections MemberReference smallest max of = End LocalVariableDeclaration ReferenceType Optional TypeArgument ReferenceType Integer VariableDeclarator l MethodInvocation Optional empty IfStatement BinaryOperation > MethodInvocation largest size Literal 0 BlockStatement StatementExpression Assignment MemberReference l MethodInvocation Optional MethodInvocation Collections MemberReference largest min of = End ReturnStatement MethodInvocation Arrays MemberReference s MemberReference l asList,2
117,57,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType List TypeArgument ReferenceType String allPrefixes FormalParameter ReferenceType String string LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType String VariableDeclarator result ClassCreator ReferenceType ArrayList ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 1 BinaryOperation <= MemberReference i MethodInvocation string length MemberReference ++ i BlockStatement StatementExpression MethodInvocation result MethodInvocation string Literal 0 MemberReference i substring add End ReturnStatement MemberReference result,2
163,58,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType List TypeArgument ReferenceType Integer sumProduct FormalParameter ReferenceType List TypeArgument ReferenceType Integer numbers LocalVariableDeclaration BasicType int VariableDeclarator sum Literal 0 LocalVariableDeclaration BasicType int VariableDeclarator product Literal 1 ForStatement EnhancedForControl VariableDeclaration BasicType int VariableDeclarator n MemberReference numbers BlockStatement StatementExpression Assignment MemberReference sum MemberReference n += StatementExpression Assignment MemberReference product MemberReference n *= End ReturnStatement MethodInvocation Arrays MemberReference sum MemberReference product asList,1
176,17,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public BasicType double triangleArea FormalParameter BasicType double a FormalParameter BasicType double b FormalParameter BasicType double c IfStatement BinaryOperation && BinaryOperation && BinaryOperation > BinaryOperation + MemberReference a MemberReference b MemberReference c BinaryOperation > BinaryOperation + MemberReference a MemberReference c MemberReference b BinaryOperation > BinaryOperation + MemberReference b MemberReference c MemberReference a BlockStatement LocalVariableDeclaration BasicType double VariableDeclarator s BinaryOperation / BinaryOperation + BinaryOperation + MemberReference a MemberReference b MemberReference c Literal 2 LocalVariableDeclaration BasicType double VariableDeclarator area MethodInvocation Math BinaryOperation * BinaryOperation * BinaryOperation * MemberReference s BinaryOperation - MemberReference s MemberReference a BinaryOperation - MemberReference s MemberReference b BinaryOperation - MemberReference s MemberReference c sqrt StatementExpression Assignment MemberReference area BinaryOperation / MethodInvocation Math BinaryOperation * MemberReference area Literal 100.0 round Literal 100.0 = ReturnStatement MemberReference area BlockStatement ReturnStatement Literal - 1 End,2
141,60,"CompilationUnit Import java.util  ClassDeclaration Solution MethodDeclaration /**
     * Write a function which sorts the given list of integers
     * in ascending order according to the sum of their digits.
     * Note: if there are several items with similar sum of their digits,
     * order them based on their index in original list.
     *
     * @param nums the list of integers to be sorted
     * @return the sorted list of integers
     */ Modifier public ReferenceType List TypeArgument ReferenceType Integer orderByPoints FormalParameter ReferenceType List TypeArgument ReferenceType Integer nums StatementExpression MethodInvocation Collections MemberReference nums ClassCreator ReferenceType Comparator TypeArgument ReferenceType Integer MethodDeclaration Modifier public Annotation Override BasicType int compare FormalParameter ReferenceType Integer num1 FormalParameter ReferenceType Integer num2 LocalVariableDeclaration BasicType int VariableDeclarator sum1 MethodInvocation MemberReference num1 computeDigitSum LocalVariableDeclaration BasicType int VariableDeclarator sum2 MethodInvocation MemberReference num2 computeDigitSum IfStatement BinaryOperation == MemberReference sum1 MemberReference sum2 BlockStatement ReturnStatement BinaryOperation - MethodInvocation nums MemberReference num1 indexOf MethodInvocation nums MemberReference num2 indexOf End ReturnStatement BinaryOperation - MemberReference sum1 MemberReference sum2 sort ReturnStatement MemberReference nums MethodDeclaration Modifier private BasicType int computeDigitSum FormalParameter BasicType int num LocalVariableDeclaration BasicType int VariableDeclarator sum Literal 0 StatementExpression Assignment MemberReference num MethodInvocation Math MemberReference num abs = WhileStatement BinaryOperation > MemberReference num Literal 0 BlockStatement StatementExpression Assignment MemberReference sum BinaryOperation % MemberReference num Literal 10 += StatementExpression Assignment MemberReference num Literal 10 /= End ReturnStatement MemberReference sum",2
29,85,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType List TypeArgument ReferenceType String separateParenGroups FormalParameter ReferenceType String paren_string LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType String VariableDeclarator result ClassCreator ReferenceType ArrayList LocalVariableDeclaration ReferenceType StringBuilder VariableDeclarator current_string ClassCreator ReferenceType StringBuilder LocalVariableDeclaration BasicType int VariableDeclarator current_depth Literal 0 ForStatement EnhancedForControl VariableDeclaration BasicType char VariableDeclarator c MethodInvocation paren_string toCharArray BlockStatement IfStatement BinaryOperation == MemberReference c Literal '(' BlockStatement StatementExpression Assignment MemberReference current_depth Literal 1 += StatementExpression MethodInvocation current_string MemberReference c append IfStatement BinaryOperation == MemberReference c Literal ')' BlockStatement StatementExpression Assignment MemberReference current_depth Literal 1 -= StatementExpression MethodInvocation current_string MemberReference c append IfStatement BinaryOperation == MemberReference current_depth Literal 0 BlockStatement StatementExpression MethodInvocation result MethodInvocation current_string toString add StatementExpression MethodInvocation current_string Literal 0 setLength End End End End ReturnStatement MemberReference result,1
200,88,,2
14,116,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType String antiShuffle FormalParameter ReferenceType String s LocalVariableDeclaration ReferenceType String VariableDeclarator strings MethodInvocation s Literal "" "" split LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType String VariableDeclarator result ClassCreator ReferenceType ArrayList ForStatement EnhancedForControl VariableDeclaration ReferenceType String VariableDeclarator string MemberReference strings BlockStatement LocalVariableDeclaration BasicType char VariableDeclarator chars MethodInvocation string toCharArray StatementExpression MethodInvocation Arrays MemberReference chars sort StatementExpression MethodInvocation result MethodInvocation String MemberReference chars copyValueOf add End ReturnStatement MethodInvocation String Literal "" "" MemberReference result join",2
260,127,,1
297,96,,2
277,98,,2
157,139,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType List TypeArgument ReferenceType Integer f FormalParameter BasicType int n LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator ret ClassCreator ReferenceType ArrayList ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 1 BinaryOperation <= MemberReference i MemberReference n MemberReference ++ i BlockStatement IfStatement BinaryOperation == BinaryOperation % MemberReference i Literal 2 Literal 0 BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator x Literal 1 ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator j Literal 1 BinaryOperation <= MemberReference j MemberReference i MemberReference ++ j BlockStatement StatementExpression Assignment MemberReference x MemberReference j *= End StatementExpression MethodInvocation ret MemberReference x add BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator x Literal 0 ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator j Literal 1 BinaryOperation <= MemberReference j MemberReference i MemberReference ++ j BlockStatement StatementExpression Assignment MemberReference x MemberReference j += End StatementExpression MethodInvocation ret MemberReference x add End End ReturnStatement MemberReference ret,1
44,156,CompilationUnit Import java.util  ClassDeclaration Solution MethodDeclaration Modifier public BasicType boolean belowZero FormalParameter ReferenceType List TypeArgument ReferenceType Integer operations LocalVariableDeclaration BasicType int VariableDeclarator balance Literal 0 ForStatement EnhancedForControl VariableDeclaration BasicType int VariableDeclarator operation MemberReference operations BlockStatement StatementExpression Assignment MemberReference balance MemberReference operation += IfStatement BinaryOperation < MemberReference balance Literal 0 BlockStatement ReturnStatement Literal true End End ReturnStatement Literal false,2
102,30,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType List TypeArgument ReferenceType Integer unique FormalParameter ReferenceType List TypeArgument ReferenceType Integer l LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator result ClassCreator ReferenceType ArrayList ClassCreator ReferenceType HashSet MemberReference l StatementExpression MethodInvocation Collections MemberReference result sort ReturnStatement MemberReference result,1
170,110,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public BasicType int countDistinctCharacters FormalParameter ReferenceType String string LocalVariableDeclaration ReferenceType Set TypeArgument ReferenceType Character VariableDeclarator set ClassCreator ReferenceType HashSet ForStatement EnhancedForControl VariableDeclaration BasicType char VariableDeclarator c MethodInvocation string MethodInvocation toCharArray toLowerCase BlockStatement StatementExpression MethodInvocation set MemberReference c add End ReturnStatement MethodInvocation set size,1
202,26,,2
316,114,,1
265,143,,2
206,46,,1
246,129,,1
280,103,,2
100,100,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration /**
    Evaluate whether the given number n can be written as the sum of exactly 4 positive even numbers
    Example
    isEqualToSumEven(4) == false
    isEqualToSumEven(6) == false
    isEqualToSumEven(8) == true
     */ Modifier public BasicType boolean isEqualToSumEven FormalParameter BasicType int n IfStatement BinaryOperation < MemberReference n Literal 8 BlockStatement ReturnStatement Literal false End IfStatement BinaryOperation != BinaryOperation % MemberReference n Literal 2 Literal 0 BlockStatement ReturnStatement Literal false End LocalVariableDeclaration BasicType int VariableDeclarator count Literal 0 ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 2 BinaryOperation <= MemberReference i BinaryOperation / MemberReference n Literal 2 Assignment MemberReference i Literal 2 += BlockStatement ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator j Literal 2 BinaryOperation <= MemberReference j BinaryOperation / MemberReference n Literal 2 Assignment MemberReference j Literal 2 += BlockStatement ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator k Literal 2 BinaryOperation <= MemberReference k BinaryOperation / MemberReference n Literal 2 Assignment MemberReference k Literal 2 += BlockStatement ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator l Literal 2 BinaryOperation <= MemberReference l BinaryOperation / MemberReference n Literal 2 Assignment MemberReference l Literal 2 += BlockStatement IfStatement BinaryOperation == BinaryOperation + BinaryOperation + BinaryOperation + MemberReference i MemberReference j MemberReference k MemberReference l MemberReference n BlockStatement StatementExpression MemberReference ++ count End End End End End ReturnStatement BinaryOperation > MemberReference count Literal 0",2
1,136,CompilationUnit Import java.util  Import java.lang  Import java.util.stream.Collectors ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType List TypeArgument ReferenceType Integer incrList FormalParameter ReferenceType List TypeArgument ReferenceType Integer l ReturnStatement MethodInvocation l MethodInvocation LambdaExpression MemberReference p BinaryOperation + MemberReference p Literal 1 map MethodInvocation MethodInvocation Collectors toList collect stream,1
196,63,,1
12,9,CompilationUnit Import java.util  Import java.lang  Import java.util.stream.Collectors ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType List TypeArgument ReferenceType Integer removeDuplicates FormalParameter ReferenceType List TypeArgument ReferenceType Integer numbers LocalVariableDeclaration ReferenceType Map TypeArgument ReferenceType Integer TypeArgument ReferenceType Integer VariableDeclarator c ClassCreator ReferenceType HashMap ForStatement EnhancedForControl VariableDeclaration BasicType int VariableDeclarator i MemberReference numbers BlockStatement StatementExpression MethodInvocation c MemberReference i BinaryOperation + MethodInvocation c MemberReference i Literal 0 getOrDefault Literal 1 put End ReturnStatement MethodInvocation numbers MethodInvocation LambdaExpression MemberReference i BinaryOperation == MethodInvocation c MemberReference i get Literal 1 filter MethodInvocation MethodInvocation Collectors toList collect stream,1
239,111,,1
56,135,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration /**
    Imagine a road that's a perfectly straight infinitely long line.
    n cars are driving left to right;  simultaneously, a different set of n cars
    are driving right to left.   The two sets of cars start out being very far from
    each other.  All cars move in the same speed.  Two cars are said to collide
    when a car that's moving left to right hits a car that's moving right to left.
    However, the cars are infinitely sturdy and strong; as a result, they continue moving
    in their trajectory as if they did not collide.

    This function outputs the number of such collisions.
     */ Modifier public BasicType int carRaceCollision FormalParameter BasicType int n LocalVariableDeclaration BasicType int VariableDeclarator collisions Literal 0 ReturnStatement MemberReference collisions",1
115,128,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType List TypeArgument ReferenceType Integer parseNestedParens FormalParameter ReferenceType String paren_string LocalVariableDeclaration ReferenceType String VariableDeclarator groups MethodInvocation paren_string Literal "" "" split LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator result ClassCreator ReferenceType ArrayList MethodInvocation List of ForStatement EnhancedForControl VariableDeclaration ReferenceType String VariableDeclarator group MemberReference groups BlockStatement IfStatement BinaryOperation > MethodInvocation group length Literal 0 BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator depth Literal 0 LocalVariableDeclaration BasicType int VariableDeclarator max_depth Literal 0 ForStatement EnhancedForControl VariableDeclaration BasicType char VariableDeclarator c MethodInvocation group toCharArray BlockStatement IfStatement BinaryOperation == MemberReference c Literal '(' BlockStatement StatementExpression Assignment MemberReference depth Literal 1 += StatementExpression Assignment MemberReference max_depth MethodInvocation Math MemberReference depth MemberReference max_depth max = BlockStatement StatementExpression Assignment MemberReference depth Literal 1 -= End End StatementExpression MethodInvocation result MemberReference max_depth add End End ReturnStatement MemberReference result",1
132,150,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public BasicType boolean monotonic FormalParameter ReferenceType List TypeArgument ReferenceType Integer l LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator l1 ClassCreator ReferenceType ArrayList MemberReference l VariableDeclarator l2 ClassCreator ReferenceType ArrayList MemberReference l StatementExpression MethodInvocation Collections MemberReference l1 sort StatementExpression MethodInvocation l2 MethodInvocation Collections reverseOrder sort ReturnStatement BinaryOperation || MethodInvocation l MemberReference l1 equals MethodInvocation l MemberReference l2 equals,2
220,104,,1
76,56,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public BasicType int fib4 FormalParameter BasicType int n LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator results ClassCreator ReferenceType ArrayList StatementExpression MethodInvocation results Literal 0 add StatementExpression MethodInvocation results Literal 0 add StatementExpression MethodInvocation results Literal 2 add StatementExpression MethodInvocation results Literal 0 add IfStatement BinaryOperation < MemberReference n Literal 4 BlockStatement ReturnStatement MethodInvocation results MemberReference n get End ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 4 BinaryOperation <= MemberReference i MemberReference n MemberReference ++ i BlockStatement StatementExpression MethodInvocation results BinaryOperation + BinaryOperation + BinaryOperation + MethodInvocation results Literal 0 get MethodInvocation results Literal 1 get MethodInvocation results Literal 2 get MethodInvocation results Literal 3 get add StatementExpression MethodInvocation results Literal 0 remove End ReturnStatement MethodInvocation results Literal 3 get,1
224,4,,2
243,56,,2
229,21,,2
97,152,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType Optional TypeArgument ReferenceType Object compareOne FormalParameter ReferenceType Object a FormalParameter ReferenceType Object b LocalVariableDeclaration BasicType double VariableDeclarator temp_a Literal 0 VariableDeclarator temp_b Literal 0 IfStatement BinaryOperation instanceof MemberReference a ReferenceType Integer BlockStatement StatementExpression Assignment MemberReference temp_a BinaryOperation * Cast ReferenceType Integer MemberReference a Literal 1.0 = IfStatement BinaryOperation instanceof MemberReference a ReferenceType Double BlockStatement StatementExpression Assignment MemberReference temp_a Cast BasicType double MemberReference a = IfStatement BinaryOperation instanceof MemberReference a ReferenceType String BlockStatement StatementExpression Assignment MemberReference temp_a MethodInvocation Double Cast ReferenceType String MemberReference a parseDouble = End End End IfStatement BinaryOperation instanceof MemberReference b ReferenceType Integer BlockStatement StatementExpression Assignment MemberReference temp_b BinaryOperation * Cast ReferenceType Integer MemberReference b Literal 1.0 = IfStatement BinaryOperation instanceof MemberReference b ReferenceType Double BlockStatement StatementExpression Assignment MemberReference temp_b Cast BasicType double MemberReference b = IfStatement BinaryOperation instanceof MemberReference b ReferenceType String BlockStatement StatementExpression Assignment MemberReference temp_b MethodInvocation Double Cast ReferenceType String MemberReference b parseDouble = End End End IfStatement BinaryOperation == MemberReference temp_a MemberReference temp_b BlockStatement ReturnStatement MethodInvocation Optional empty IfStatement BinaryOperation > MemberReference temp_a MemberReference temp_b BlockStatement ReturnStatement MethodInvocation Optional MemberReference a of BlockStatement ReturnStatement MethodInvocation Optional MemberReference b of End End,2
270,134,,2
242,13,,2
65,129,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration /**
     * In this Kata, you have to sort an array of non-negative integers according to
     * number of ones in their binary representation in ascending order.
     * For similar number of ones, sort based on decimal value.
     *
     * @param arr the list of integers to be sorted
     * @return the sorted list of integers
     */ Modifier public ReferenceType List TypeArgument ReferenceType Integer sortArray FormalParameter ReferenceType List TypeArgument ReferenceType Integer arr",2
290,69,,2
305,137,,1
190,116,,1
3,153,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration /**
    Write a function that takes an integer a and returns true
    if this ingeger is a cube of some integer number.
    Note: you may assume the input is always valid.
    Examples:
    iscube(1) ==> true
    iscube(2) ==> false
    iscube(-1) ==> true
    iscube(64) ==> true
    iscube(0) ==> true
    iscube(180) ==> false
     */ Modifier public BasicType boolean iscube FormalParameter BasicType int a LocalVariableDeclaration BasicType double VariableDeclarator cubeRoot MethodInvocation Math MemberReference a cbrt LocalVariableDeclaration BasicType int VariableDeclarator cubeRootInt Cast BasicType int MemberReference cubeRoot ReturnStatement BinaryOperation == BinaryOperation * BinaryOperation * MemberReference cubeRootInt MemberReference cubeRootInt MemberReference cubeRootInt MemberReference a",2
161,138,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public BasicType int fib FormalParameter BasicType int n IfStatement BinaryOperation == MemberReference n Literal 0 BlockStatement ReturnStatement Literal 0 End IfStatement BinaryOperation == MemberReference n Literal 1 BlockStatement ReturnStatement Literal 1 End ReturnStatement BinaryOperation + MethodInvocation BinaryOperation - MemberReference n Literal 1 fib MethodInvocation BinaryOperation - MemberReference n Literal 2 fib,2
245,75,,2
252,34,,1
116,141,"CompilationUnit Import java.util  ClassDeclaration Solution MethodDeclaration /**
    pairsSumToZero takes a list of integers as an input.
    it returns True if there are two distinct elements in the list that
    sum to zero, and False otherwise.
    @param l the list of integers
    @return true if there are two distinct elements that sum to zero, false otherwise
     */ Modifier public BasicType boolean pairsSumToZero FormalParameter ReferenceType List TypeArgument ReferenceType Integer l LocalVariableDeclaration ReferenceType Set TypeArgument ReferenceType Integer VariableDeclarator set ClassCreator ReferenceType HashSet ForStatement EnhancedForControl VariableDeclaration BasicType int VariableDeclarator num MemberReference l BlockStatement IfStatement MethodInvocation set MemberReference - num contains BlockStatement ReturnStatement Literal true End StatementExpression MethodInvocation set MemberReference num add End ReturnStatement Literal false",1
99,52,"CompilationUnit Import java.util.List ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType String StrongestExtension FormalParameter ReferenceType String class_name FormalParameter ReferenceType List TypeArgument ReferenceType String extensions LocalVariableDeclaration ReferenceType String VariableDeclarator strongestExtension Literal """" LocalVariableDeclaration BasicType int VariableDeclarator maxStrength MemberReference Integer MIN_VALUE ForStatement EnhancedForControl VariableDeclaration ReferenceType String VariableDeclarator extension MemberReference extensions BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator capCount Literal 0 LocalVariableDeclaration BasicType int VariableDeclarator smallCount Literal 0 ForStatement EnhancedForControl VariableDeclaration BasicType char VariableDeclarator c MethodInvocation extension toCharArray BlockStatement IfStatement MethodInvocation Character MemberReference c isUpperCase BlockStatement StatementExpression MemberReference ++ capCount IfStatement MethodInvocation Character MemberReference c isLowerCase BlockStatement StatementExpression MemberReference ++ smallCount End End End LocalVariableDeclaration BasicType int VariableDeclarator strength BinaryOperation - MemberReference capCount MemberReference smallCount IfStatement BinaryOperation > MemberReference strength MemberReference maxStrength BlockStatement StatementExpression Assignment MemberReference maxStrength MemberReference strength = StatementExpression Assignment MemberReference strongestExtension MemberReference extension = End End ReturnStatement BinaryOperation + BinaryOperation + MemberReference class_name Literal ""."" MemberReference strongestExtension",1
113,160,CompilationUnit Import java.util  ClassDeclaration Solution MethodDeclaration Modifier public BasicType int sumSquares FormalParameter ReferenceType List TypeArgument ReferenceType Double lst LocalVariableDeclaration BasicType int VariableDeclarator sum Literal 0 ForStatement EnhancedForControl VariableDeclaration ReferenceType Double VariableDeclarator num MemberReference lst BlockStatement StatementExpression Assignment MemberReference sum BinaryOperation * MethodInvocation Math MemberReference num ceil MethodInvocation Math MemberReference num ceil += End ReturnStatement MemberReference sum,1
269,158,,2
300,89,,2
